39.665	0.20859	0.23033	0.26078	1.2553
39.765	0.20829	0.22987	0.26009	1.2471
39.865	0.208	0.22941	0.25941	1.2389
39.965	0.2077	0.22896	0.25874	1.2308
40.065	0.20741	0.22851	0.25807	1.2228
40.165	0.20712	0.22807	0.25741	1.2149
40.265	0.20683	0.22763	0.25675	1.207
40.365	0.20655	0.22719	0.2561	1.1993
40.464	0.20627	0.22676	0.25546	1.1915
40.564	0.20599	0.22633	0.25482	1.1839
40.664	0.20571	0.22591	0.25419	1.1763
40.764	0.20544	0.22549	0.25356	1.1689
40.864	0.20517	0.22507	0.25294	1.1614
40.964	0.2049	0.22466	0.25233	1.1541
41.064	0.20463	0.22425	0.25172	1.1468
41.164	0.20437	0.22385	0.25112	1.1396
41.264	0.2041	0.22344	0.25052	1.1324
41.364	0.20384	0.22305	0.24992	1.1253
41.464	0.20359	0.22265	0.24934	1.1183
41.563	0.20333	0.22226	0.24875	1.1114
41.663	0.20308	0.22187	0.24817	1.1045
41.763	0.20282	0.22149	0.2476	1.0977
41.863	0.20257	0.2211	0.24703	1.0909
41.963	0.20233	0.22073	0.24647	1.0842
42.063	0.20208	0.22035	0.24591	1.0776
42.163	0.20184	0.21998	0.24536	1.071
42.263	0.2016	0.21961	0.24481	1.0645
42.363	0.20136	0.21925	0.24427	1.058
42.463	0.20112	0.21888	0.24373	1.0516
42.563	0.20088	0.21852	0.24319	1.0453
42.662	0.20065	0.21817	0.24266	1.039
42.762	0.20042	0.21781	0.24214	1.0328
42.862	0.20019	0.21746	0.24161	1.0266
42.962	0.19996	0.21711	0.2411	1.0205
43.062	0.19973	0.21677	0.24058	1.0144
43.162	0.19951	0.21643	0.24008	1.0084
43.262	0.19928	0.21609	0.23957	1.0025
43.362	0.19906	0.21575	0.23907	0.99658
43.462	0.19884	0.21541	0.23857	0.99074
43.562	0.19862	0.21508	0.23808	0.98495
43.662	0.19841	0.21475	0.23759	0.97922
43.761	0.19819	0.21443	0.23711	0.97353
43.861	0.19798	0.2141	0.23663	0.9679
43.961	0.19776	0.21378	0.23615	0.96231
44.061	0.19755	0.21346	0.23568	0.95678
44.161	0.19735	0.21315	0.23521	0.9513
44.261	0.19714	0.21283	0.23475	0.94586
44.361	0.19693	0.21252	0.23429	0.94047
44.461	0.19673	0.21221	0.23383	0.93513
44.561	0.19652	0.2119	0.23338	0.92984
44.661	0.19632	0.2116	0.23293	0.9246
44.761	0.19612	0.2113	0.23248	0.9194
44.86	0.19592	0.211	0.23204	0.91425
44.96	0.19572	0.2107	0.2316	0.90914
45.06	0.19553	0.2104	0.23116	0.90408
45.16	0.19533	0.21011	0.23073	0.89906
45.26	0.19514	0.20982	0.2303	0.89408
45.36	0.19495	0.20953	0.22987	0.88915
45.46	0.19475	0.20924	0.22945	0.88427
45.56	0.19456	0.20895	0.22903	0.87942
45.66	0.19437	0.20867	0.22862	0.87462
45.76	0.19419	0.20839	0.2282	0.86986
45.86	0.194	0.20811	0.22779	0.86514
45.959	0.19381	0.20783	0.22739	0.86046
46.059	0.19363	0.20756	0.22698	0.85582
46.159	0.19345	0.20728	0.22658	0.85123
46.259	0.19326	0.20701	0.22618	0.84667
46.359	0.19308	0.20674	0.22579	0.84215
46.459	0.1929	0.20647	0.2254	0.83767
46.559	0.19272	0.20621	0.22501	0.83323
46.659	0.19255	0.20594	0.22462	0.82883
46.759	0.19237	0.20568	0.22424	0.82446
46.859	0.19219	0.20542	0.22386	0.82014
46.959	0.19202	0.20516	0.22348	0.81585
47.059	0.19184	0.2049	0.22311	0.81159
47.158	0.19167	0.20465	0.22274	0.80738
47.258	0.1915	0.20439	0.22237	0.80319
47.358	0.19133	0.20414	0.222	0.79905
47.458	0.19116	0.20389	0.22164	0.79494
47.558	0.19099	0.20364	0.22128	0.79086
47.658	0.19082	0.20339	0.22092	0.78682
47.758	0.19065	0.20315	0.22056	0.78281
47.858	0.19049	0.2029	0.22021	0.77884
47.958	0.19032	0.20266	0.21986	0.7749
48.058	0.19016	0.20242	0.21951	0.771
48.158	0.18999	0.20218	0.21916	0.76712
48.257	0.18983	0.20194	0.21882	0.76328
48.357	0.18967	0.2017	0.21848	0.75947
48.457	0.1895	0.20147	0.21814	0.75569
48.557	0.18934	0.20123	0.2178	0.75195
48.657	0.18918	0.201	0.21747	0.74824
48.757	0.18902	0.20077	0.21714	0.74455
48.857	0.18887	0.20054	0.21681	0.7409
48.957	0.18871	0.20031	0.21648	0.73728
49.057	0.18855	0.20008	0.21616	0.73369
49.157	0.18839	0.19986	0.21584	0.73012
49.257	0.18824	0.19963	0.21552	0.72659
49.356	0.18808	0.19941	0.2152	0.72309
49.456	0.18793	0.19919	0.21488	0.71961
49.556	0.18777	0.19897	0.21457	0.71617
49.656	0.18762	0.19875	0.21426	0.71275
49.756	0.18747	0.19853	0.21395	0.70936
49.856	0.18732	0.19831	0.21364	0.706
49.956	0.18717	0.19809	0.21333	0.70266
50.056	0.18702	0.19788	0.21303	0.69936
50.156	0.18687	0.19767	0.21273	0.69607
50.256	0.18672	0.19746	0.21243	0.69281
50.356	0.18657	0.19724	0.21213	0.68957
50.455	0.18642	0.19704	0.21184	0.68636
50.555	0.18628	0.19683	0.21155	0.68317
50.655	0.18613	0.19662	0.21125	0.68
50.755	0.18599	0.19642	0.21096	0.67685
50.855	0.18584	0.19621	0.21068	0.67373
50.955	0.1857	0.19601	0.21039	0.67063
51.055	0.18556	0.19581	0.21011	0.66755
51.155	0.18542	0.19561	0.20983	0.66449
51.255	0.18528	0.19541	0.20955	0.66145
51.355	0.18514	0.19521	0.20927	0.65844
